       X(cm)   F(g/cm^2-s)     U(cm/s)         G(g/cm^3-s)     V/R(1/s)        H(g/cm^3-s^2)   T(K)            RHO(g/cm^3)     HDOT(cal/s/cm^3)
  24   0.0460  1.3661E-056     2.6782E-068     4.5213E-059     8.5227E-086     4.6936E-066     6.5095E-069
  25   0.0480  1.9391E-056     3.5224E-068     4.9768E-059     1.3048E-085     7.0490E-066     9.7761E-069
  26   0.0501  2.7522E-056     4.4971E-068     5.5057E-059     1.9927E-085     1.0586E-065     1.4681E-068
  27   0.0521  3.9061E-056     5.1497E-068     6.2458E-059     3.0339E-085     1.5897E-065     2.2047E-068
  28   0.0541  5.5437E-056     5.8147E-068     7.2744E-059     4.3528E-085     2.3871E-065     3.3106E-068
  29   0.0561  7.8675E-056     6.4656E-068     8.5568E-059     6.3605E-085     3.5843E-065     4.9710E-068
  30   0.0581  1.1165E-055     7.3331E-068     1.0187E-058     9.3167E-085     5.3817E-065     7.4638E-068
  31   0.0601  1.5843E-055     7.9529E-068     1.2292E-058     1.3153E-084     8.0800E-065     1.1206E-067
  32   0.0621  2.2481E-055     8.4301E-068     1.5046E-058     1.8599E-084     1.2131E-064     1.6824E-067
  33   0.0641  3.1899E-055     9.3142E-068     1.8789E-058     2.7483E-084     1.8211E-064     2.5256E-067
  34   0.0661  4.5259E-055     1.0614E-067     2.3738E-058     4.1043E-084     2.7337E-064     3.7913E-067
  35   0.0681  6.4212E-055     1.1820E-067     3.0657E-058     6.1315E-084     4.1035E-064     5.6910E-067
  36   0.0701  9.1097E-055     1.2545E-067     4.0228E-058     8.0135E-084     6.1591E-064     8.5420E-067
  37   0.0721  1.2923E-054     1.4865E-067     5.3694E-058     1.2992E-083     9.2440E-064     1.2820E-066
  38   0.0741  1.8332E-054     1.6538E-067     7.2552E-058     1.8326E-083     1.3873E-063     1.9240E-066
  39   0.0761  2.6003E-054     1.7924E-067     9.9356E-058     2.6248E-083     2.0819E-063     2.8873E-066
  40   0.0781  3.6881E-054     2.0124E-067     1.3771E-057     3.7809E-083     3.1240E-063     4.3326E-066
  41   0.0801  5.2307E-054     2.1565E-067     1.9254E-057     5.4331E-083     4.6874E-063     6.5009E-066
  42   0.0821  7.4181E-054     2.2822E-067     2.7150E-057     7.8965E-083     7.0327E-063     9.7535E-066
  43   0.0841  1.0519E-053     2.3694E-067     3.8544E-057     1.1290E-082     1.0551E-062     1.4633E-065
  44   0.0861  1.4916E-053     2.4298E-067     5.5029E-057     1.4476E-082     1.5827E-062     2.1951E-065
  45   0.0881  2.1150E-053     2.5053E-067     7.8976E-057     2.3818E-082     2.3741E-062     3.2926E-065
  46   0.0901  2.9986E-053     2.7689E-067     1.1364E-056     3.3159E-082     3.5608E-062     4.9384E-065
  47   0.0921  4.2511E-053     3.0581E-067     1.6392E-056     4.8313E-082     5.3403E-062     7.4064E-065
  48   0.0941  6.0263E-053     3.3723E-067     2.3688E-056     7.4198E-082     8.0085E-062     1.1107E-064
  49   0.0961  8.5420E-053     3.6113E-067     3.4257E-056     9.2770E-082     1.2009E-061     1.6655E-064
  50   0.0981  1.2107E-052     4.2914E-067     4.9579E-056     1.6039E-081     1.8005E-061     2.4971E-064
  51   0.1001  1.7159E-052     5.1404E-067     7.1823E-056     2.3668E-081     2.6994E-061     3.7437E-064
  52   0.1021  2.4316E-052     6.2087E-067     1.0412E-055     3.5643E-081     4.0466E-061     5.6121E-064
  53   0.1041  3.4457E-052     7.4823E-067     1.5100E-055     5.1780E-081     6.0656E-061     8.4123E-064
  54   0.1061  4.8821E-052     8.8714E-067     2.1907E-055     7.5627E-081     9.0911E-061     1.2608E-063
  55   0.1081  6.9169E-052     1.0766E-066     3.1789E-055     1.1155E-080     1.3624E-060     1.8895E-063
  56   0.1101  9.7987E-052     1.2764E-066     4.6132E-055     1.5589E-080     2.0416E-060     2.8314E-063
  57   0.1121  1.3880E-051     1.4858E-066     6.6953E-055     2.1717E-080     3.0590E-060     4.2425E-063
  58   0.1141  1.9660E-051     1.7083E-066     9.7173E-055     3.0767E-080     4.5829E-060     6.3560E-063
  59   0.1161  2.7843E-051     1.9439E-066     1.4103E-054     4.3086E-080     6.8654E-060     9.5214E-063
  60   0.1181  3.9429E-051     2.1935E-066     2.0469E-054     6.1468E-080     1.0283E-059     1.4262E-062
  61   0.1201  5.5831E-051     2.4451E-066     2.9705E-054     8.6977E-080     1.5401E-059     2.1360E-062
  62   0.1221  7.9048E-051     2.7131E-066     4.3108E-054     1.2439E-079     2.3064E-059     3.1987E-062
  63   0.1241  1.1191E-050     2.9875E-066     6.2554E-054     1.7715E-079     3.4535E-059     4.7896E-062
  64   0.1261  1.5841E-050     3.2784E-066     9.0764E-054     2.5401E-079     5.1705E-059     7.1708E-062
  65   0.1281  2.2422E-050     3.5746E-066     1.3169E-053     3.6818E-079     7.7402E-059     1.0735E-061
  66   0.1301  3.1732E-050     3.8752E-066     1.9104E-053     5.3282E-079     1.1586E-058     1.6068E-061
  67   0.1321  4.4905E-050     4.1736E-066     2.7711E-053     7.8271E-079     1.7340E-058     2.4048E-061
  68   0.1341  6.3538E-050     4.4833E-066     4.0193E-053     1.0158E-078     2.5948E-058     3.5987E-061
  69   0.1361  8.9893E-050     4.9027E-066     5.8290E-053     1.5305E-078     3.8825E-058     5.3845E-061
  70   0.1381  1.2717E-049     5.3661E-066     8.4526E-053     2.1585E-078     5.8085E-058     8.0556E-061
  71   0.1401  1.7987E-049     5.8532E-066     1.2256E-052     3.0277E-078     8.6887E-058     1.2050E-060
  72   0.1421  2.5439E-049     6.3827E-066     1.7768E-052     4.5572E-078     1.2996E-057     1.8023E-060
  73   0.1441  3.5975E-049     6.7511E-066     2.5756E-052     5.9835E-078     1.9434E-057     2.6953E-060
  74   0.1461  5.0867E-049     7.1918E-066     3.7330E-052     8.3621E-078     2.9060E-057     4.0302E-060
  75   0.1481  7.1916E-049     7.6492E-066     5.4099E-052     1.1650E-077     4.3446E-057     6.0255E-060
  76   0.1502  1.0166E-048     8.1655E-066     7.8390E-052     1.6248E-077     6.4946E-057     9.0072E-060
  77   0.1522  1.4369E-048     8.7178E-066     1.1357E-051     2.2041E-077     9.7071E-057     1.3463E-059
  78   0.1542  2.0308E-048     9.2781E-066     1.6453E-051     3.0282E-077     1.4507E-056     2.0119E-059
  79   0.1562  2.8697E-048     9.8506E-066     2.3831E-051     4.1533E-077     2.1676E-056     3.0062E-059
  80   0.1582  4.0546E-048     1.0414E-065     3.4513E-051     5.7470E-077     3.2383E-056     4.4912E-059
  81   0.1602  5.7280E-048     1.0943E-065     4.9976E-051     7.6344E-077     4.8373E-056     6.7088E-059
  82   0.1622  8.0909E-048     1.1556E-065     7.2356E-051     1.0522E-076     7.2247E-056     1.0020E-058
  83   0.1642  1.1427E-047     1.2165E-065     1.0474E-050     1.3899E-076     1.0789E-055     1.4963E-058
  84   0.1662  1.6137E-047     1.2843E-065     1.5161E-050     1.8591E-076     1.6108E-055     2.2340E-058
  85   0.1682  2.2784E-047     1.3438E-065     2.1941E-050     2.5152E-076     2.4047E-055     3.3350E-058
  86   0.1702  3.2165E-047     1.4031E-065     3.1748E-050     3.4597E-076     3.5892E-055     4.9778E-058
  87   0.1722  4.5403E-047     1.4578E-065     4.5932E-050     4.7846E-076     5.3564E-055     7.4287E-058
  88   0.1742  6.4079E-047     1.5100E-065     6.6442E-050     6.5710E-076     7.9923E-055     1.1084E-057
  89   0.1762  9.0424E-047     1.5588E-065     9.6096E-050     9.2010E-076     1.1923E-054     1.6536E-057
  90   0.1782  1.2758E-046     1.6057E-065     1.3896E-049     1.2755E-075     1.7785E-054     2.4666E-057
  91   0.1802  1.7998E-046     1.6530E-065     2.0092E-049     1.7687E-075     2.6524E-054     3.6786E-057
  92   0.1822  2.5386E-046     1.6992E-065     2.9046E-049     2.4682E-075     3.9550E-054     5.4851E-057
  93   0.1842  3.5802E-046     1.7454E-065     4.1983E-049     3.5044E-075     5.8963E-054     8.1774E-057
  94   0.1862  5.0483E-046     1.7923E-065     6.0671E-049     4.9459E-075     8.7889E-054     1.2189E-056
  95   0.1882  7.1174E-046     1.8406E-065     8.7665E-049     6.6670E-075     1.3098E-053     1.8166E-056
  96   0.1902  1.0033E-045     1.8872E-065     1.2665E-048     9.2666E-075     1.9517E-053     2.7068E-056
  97   0.1922  1.4140E-045     1.9335E-065     1.8293E-048     1.2663E-074     2.9076E-053     4.0324E-056
  98   0.1942  1.9926E-045     1.9792E-065     2.6419E-048     1.7313E-074     4.3308E-053     6.0063E-056
  99   0.1962  2.8075E-045     2.0262E-065     3.8147E-048     2.4150E-074     6.4496E-053     8.9448E-056
 100   0.1982  3.9549E-045     2.0711E-065     5.5072E-048     3.2953E-074     9.6030E-053     1.3318E-055
 101   0.2002  5.5703E-045     2.1160E-065     7.9491E-048     4.5150E-074     1.4296E-052     1.9826E-055
 102   0.2022  7.8443E-045     2.1611E-065     1.1472E-047     6.1709E-074     2.1277E-052     2.9509E-055
 103   0.2042  1.1045E-044     2.2073E-065     1.6553E-047     8.4844E-074     3.1662E-052     4.3912E-055
 104   0.2062  1.5548E-044     2.2570E-065     2.3880E-047     1.1678E-073     4.7107E-052     6.5332E-055
 105   0.2082  2.1884E-044     2.2995E-065     3.4443E-047     1.6150E-073     7.0071E-052     9.7181E-055
 106   0.2102  3.0797E-044     2.3459E-065     4.9670E-047     2.2872E-073     1.0421E-051     1.4453E-054
 107   0.2122  4.3331E-044     2.3947E-065     7.1616E-047     3.2390E-073     1.5495E-051     2.1490E-054
 108   0.2142  6.0957E-044     2.4453E-065     1.0324E-046     4.5887E-073     2.3035E-051     3.1947E-054
 109   0.2162  8.5735E-044     2.4981E-065     1.4879E-046     6.5593E-073     3.4236E-051     4.7482E-054
 110   0.2182  1.2056E-043     2.5516E-065     2.1441E-046     9.3842E-073     5.0875E-051     7.0557E-054
 111   0.2202  1.6951E-043     2.6069E-065     3.0891E-046     1.3037E-072     7.5583E-051     1.0482E-053
 112   0.2222  2.3829E-043     2.6650E-065     4.4495E-046     1.8546E-072     1.1227E-050     1.5570E-053
 113   0.2242  3.3490E-043     2.7226E-065     6.4080E-046     2.6031E-072     1.6672E-050     2.3122E-053
 114   0.2262  4.7060E-043     2.7819E-065     9.2265E-046     3.6293E-072     2.4753E-050     3.4330E-053
 115   0.2282  6.6115E-043     2.8443E-065     1.3282E-045     5.0725E-072     3.6744E-050     5.0959E-053
 116   0.2302  9.2869E-043     2.9084E-065     1.9116E-045     7.0778E-072     5.4530E-050     7.5627E-053
 117   0.2322  1.3042E-042     2.9751E-065     2.7508E-045     9.9043E-072     8.0908E-050     1.1221E-052
 118   0.2342  1.8313E-042     3.0465E-065     3.9574E-045     1.4024E-071     1.2002E-049     1.6645E-052
 119   0.2362  2.5707E-042     3.1216E-065     5.6921E-045     1.9829E-071     1.7800E-049     2.4686E-052
 120   0.2382  3.6081E-042     3.1993E-065     8.1856E-045     2.8272E-071     2.6392E-049     3.6603E-052
 121   0.2402  5.0631E-042     3.2827E-065     1.1769E-044     4.0218E-071     3.9123E-049     5.4259E-052
 122   0.2422  7.1033E-042     3.3758E-065     1.6917E-044     5.8443E-071     5.7982E-049     8.0414E-052
 123   0.2442  9.9637E-042     3.4756E-065     2.4311E-044     8.1664E-071     8.5912E-049     1.1915E-051
 124   0.2462  1.3973E-041     3.5833E-065     3.4930E-044     1.1795E-070     1.2726E-048     1.7650E-051
 125   0.2482  1.9591E-041     3.6987E-065     5.0176E-044     1.6895E-070     1.8848E-048     2.6140E-051
 126   0.2503  2.7463E-041     3.8251E-065     7.2061E-044     2.4318E-070     2.7907E-048     3.8703E-051
 127   0.2523  3.8489E-041     3.9630E-065     1.0347E-043     3.5024E-070     4.1310E-048     5.7292E-051
 128   0.2543  5.3930E-041     4.1256E-065     1.4853E-043     5.0237E-070     6.1135E-048     8.4787E-051
 129   0.2563  7.5550E-041     4.3076E-065     2.1316E-043     7.3087E-070     9.0452E-048     1.2545E-050
 130   0.2583  1.0581E-040     4.5133E-065     3.0585E-043     1.0595E-069     1.3380E-047     1.8556E-050
 131   0.2603  1.4817E-040     4.7549E-065     4.3874E-043     1.5412E-069     1.9786E-047     2.7440E-050
 132   0.2623  2.0743E-040     5.0373E-065     6.2923E-043     2.2450E-069     2.9252E-047     4.0569E-050
 133   0.2643  2.9033E-040     5.3748E-065     9.0220E-043     3.2558E-069     4.3236E-047     5.9964E-050
 134   0.2663  4.0627E-040     5.7784E-065     1.2933E-042     4.7989E-069     6.3889E-047     8.8607E-050
 135   0.2683  5.6838E-040     6.2650E-065     1.8535E-042     7.1193E-069     9.4384E-047     1.3090E-049
 136   0.2703  7.9498E-040     6.8611E-065     2.6556E-042     1.0562E-068     1.3940E-046     1.9333E-049
 137   0.2723  1.1117E-039     7.5992E-065     3.8040E-042     1.5830E-068     2.0582E-046     2.8545E-049
 138   0.2743  1.5542E-039     8.5332E-065     5.4476E-042     2.4143E-068     3.0382E-046     4.2137E-049
 139   0.2763  2.1723E-039     9.7269E-065     7.7994E-042     3.7100E-068     4.4836E-046     6.2183E-049
 140   0.2783  3.0355E-039     1.1254E-064     1.1164E-041     5.6300E-068     6.6149E-046     9.1741E-049
 141   0.2803  4.2408E-039     1.3256E-064     1.5975E-041     8.7202E-068     9.7566E-046     1.3531E-048
 142   0.2823  5.9232E-039     1.5908E-064     2.2855E-041     1.3472E-067     1.4387E-045     1.9952E-048
 143   0.2843  8.2711E-039     1.9459E-064     3.2689E-041     2.0937E-067     2.1208E-045     2.9413E-048
 144   0.2863  1.1547E-038     2.4276E-064     4.6741E-041     3.2018E-067     3.1254E-045     4.3346E-048
 145   0.2883  1.6116E-038     3.0945E-064     6.6818E-041     5.1546E-067     4.6048E-045     6.3863E-048
 146   0.2903  2.2487E-038     4.0176E-064     9.5493E-041     8.0573E-067     6.7824E-045     9.4063E-048
 147   0.2923  3.1370E-038     5.3204E-064     1.3644E-040     1.2806E-066     9.9869E-045     1.3851E-047
 148   0.2943  4.3750E-038     7.1812E-064     1.9489E-040     2.0260E-066     1.4701E-044     2.0389E-047
 149   0.2963  6.1000E-038     9.8771E-064     2.7830E-040     3.2375E-066     2.1635E-044     3.0005E-047
 150   0.2983  8.5031E-038     1.3813E-063     3.9730E-040     5.1974E-066     3.1830E-044     4.4144E-047
 151   0.3003  1.1850E-037     1.9612E-063     5.6704E-040     8.3693E-066     4.6815E-044     6.4927E-047
 152   0.3023  1.6510E-037     2.8238E-063     8.0908E-040     1.3511E-065     6.8835E-044     9.5466E-047
 153   0.3043  2.2996E-037     4.1163E-063     1.1541E-039     2.1884E-065     1.0118E-043     1.4033E-046
 154   0.3063  3.2021E-037     6.0694E-063     1.6458E-039     3.5686E-065     1.4868E-043     2.0621E-046
 155   0.3083  4.4578E-037     9.0314E-063     2.3464E-039     5.7941E-065     2.1842E-043     3.0293E-046
 156   0.3103  6.2042E-037     1.3555E-062     3.3442E-039     9.4442E-065     3.2078E-043     4.4488E-046
 157   0.3123  8.6325E-037     2.0496E-062     4.7649E-039     1.5428E-064     4.7095E-043     6.5315E-046
 158   0.3143  1.2008E-036     3.1191E-062     6.7873E-039     2.5218E-064     6.9121E-043     9.5863E-046
 159   0.3163  1.6699E-036     4.7730E-062     9.6653E-039     4.1237E-064     1.0142E-042     1.4065E-045
 160   0.3183  2.3216E-036     7.3398E-062     1.3760E-038     6.7497E-064     1.4876E-042     2.0631E-045
 161   0.3203  3.2267E-036     1.1334E-061     1.9583E-038     1.1039E-063     2.1813E-042     3.0252E-045
 162   0.3223  4.4835E-036     1.7566E-061     2.7862E-038     1.8070E-063     3.1975E-042     4.4346E-045
 163   0.3243  6.2281E-036     2.7312E-061     3.9630E-038     2.9585E-063     4.6857E-042     6.4985E-045
 164   0.3263  8.6490E-036     4.2584E-061     5.6352E-038     4.8365E-063     6.8643E-042     9.5199E-045
 165   0.3283  1.2008E-035     6.6562E-061     8.0105E-038     7.9096E-063     1.0053E-041     1.3942E-044
 166   0.3303  1.6666E-035     1.0427E-060     1.1384E-037     1.2934E-062     1.4717E-041     2.0411E-044
 167   0.3323  2.3125E-035     1.6367E-060     1.6172E-037     2.1127E-062     2.1539E-041     2.9872E-044
 168   0.3343  3.2077E-035     2.5736E-060     2.2968E-037     3.4513E-062     3.1512E-041     4.3703E-044
 169   0.3363  4.4483E-035     4.0533E-060     3.2610E-037     5.6367E-062     4.6088E-041     6.3919E-044
 170   0.3383  6.1668E-035     6.3927E-060     4.6284E-037     9.2035E-062     6.7385E-041     9.3455E-044
 171   0.3403  8.5467E-035     1.0095E-059     6.5673E-037     1.5022E-061     9.8490E-041     1.3659E-043
 172   0.3423  1.1842E-034     1.5961E-059     9.3155E-037     2.4517E-061     1.4390E-040     1.9958E-043
 173   0.3443  1.6402E-034     2.5260E-059     1.3210E-036     4.0003E-061     2.1019E-040     2.9150E-043
 174   0.3463  2.2712E-034     4.0016E-059     1.8725E-036     6.5238E-061     3.0690E-040     4.2563E-043
 175   0.3483  3.1440E-034     6.3446E-059     2.6536E-036     1.0636E-060     4.4795E-040     6.2126E-043
 176   0.3504  4.3508E-034     1.0067E-058     3.7592E-036     1.7333E-060     6.5361E-040     9.0648E-043
 177   0.3524  6.0191E-034     1.5985E-058     5.3238E-036     2.8234E-060     9.5337E-040     1.3222E-042
 178   0.3544  8.3245E-034     2.5396E-058     7.5372E-036     4.5978E-060     1.3901E-039     1.9279E-042
 179   0.3564  1.1509E-033     4.0371E-058     1.0667E-035     7.4834E-060     2.0262E-039     2.8101E-042
 180   0.3584  1.5908E-033     6.4208E-058     1.5092E-035     1.2175E-059     2.9523E-039     4.0945E-042
 181   0.3604  2.1981E-033     1.0216E-057     2.1346E-035     1.9800E-059     4.3003E-039     5.9640E-042
 182   0.3624  3.0362E-033     1.6261E-057     3.0180E-035     3.2184E-059     6.2614E-039     8.6838E-042
 183   0.3644  4.1926E-033     2.5892E-057     4.2656E-035     5.2290E-059     9.1135E-039     1.2639E-041
 184   0.3664  5.7876E-033     4.1237E-057     6.0270E-035     8.4918E-059     1.3260E-038     1.8390E-041
 185   0.3684  7.9868E-033     6.5692E-057     8.5129E-035     1.3784E-058     1.9286E-038     2.6748E-041
 186   0.3704  1.1018E-032     1.0467E-056     1.2020E-034     2.2363E-058     2.8041E-038     3.8890E-041
 187   0.3724  1.5195E-032     1.6680E-056     1.6966E-034     3.6265E-058     4.0755E-038     5.6523E-041
 188   0.3744  2.0949E-032     2.6583E-056     2.3939E-034     5.8780E-058     5.9212E-038     8.2120E-041
 189   0.3764  2.8872E-032     4.2369E-056     3.3766E-034     9.5226E-058     8.5995E-038     1.1926E-040
 190   0.3784  3.9779E-032     6.7531E-056     4.7611E-034     1.5419E-057     1.2485E-037     1.7315E-040
 191   0.3804  5.4787E-032     1.0764E-055     6.7108E-034     2.4955E-057     1.8118E-037     2.5128E-040
 192   0.3824  7.5433E-032     1.7156E-055     9.4557E-034     4.0366E-057     2.6284E-037     3.6452E-040
 193   0.3844  1.0382E-031     2.7342E-055     1.3319E-033     6.5264E-057     3.8115E-037     5.2861E-040
 194   0.3864  1.4285E-031     4.3572E-055     1.8753E-033     1.0546E-056     5.5251E-037     7.6627E-040
 195   0.3884  1.9649E-031     6.9428E-055     2.6395E-033     1.7034E-056     8.0060E-037     1.1103E-039
 196   0.3904  2.7017E-031     1.1061E-054     3.7138E-033     2.7498E-056     1.1596E-036     1.6083E-039
 197   0.3924  3.7136E-031     1.7620E-054     5.2235E-033     4.4367E-056     1.6791E-036     2.3286E-039
 198   0.3944  5.1026E-031     2.8061E-054     7.3442E-033     7.1549E-056     2.4302E-036     3.3703E-039
 199   0.3964  7.0089E-031     4.4681E-054     1.0322E-032     1.1532E-055     3.5159E-036     4.8761E-039
 200   0.3984  9.6239E-031     7.1128E-054     1.4502E-032     1.8578E-055     5.0847E-036     7.0518E-039
 201   0.4004  1.3210E-030     1.1320E-053     2.0367E-032     2.9913E-055     7.3505E-036     1.0194E-038
 202   0.4024  1.8126E-030     1.8011E-053     2.8594E-032     4.8137E-055     1.0622E-035     1.4731E-038
 203   0.4044  2.4862E-030     2.8648E-053     4.0128E-032     7.7424E-055     1.5343E-035     2.1279E-038
 204   0.4064  3.4091E-030     4.5554E-053     5.6294E-032     1.2446E-054     2.2153E-035     3.0724E-038
 205   0.4084  4.6727E-030     7.2412E-053     7.8943E-032     1.9997E-054     3.1974E-035     4.4344E-038
 206   0.4104  6.4025E-030     1.1507E-052     1.1066E-031     3.2111E-054     4.6129E-035     6.3975E-038
 207   0.4124  8.7695E-030     1.8278E-052     1.5507E-031     5.1535E-054     6.6523E-035     9.2259E-038
 208   0.4144  1.2007E-029     2.9024E-052     2.1720E-031     8.2664E-054     9.5894E-035     1.3299E-037
 209   0.4164  1.6434E-029     4.6069E-052     3.0412E-031     1.3252E-053     1.3818E-034     1.9163E-037
 210   0.4184  2.2486E-029     7.3095E-052     4.2566E-031     2.1234E-053     1.9902E-034     2.7601E-037
 211   0.4204  3.0753E-029     1.1593E-051     5.9554E-031     3.4003E-053     2.8653E-034     3.9738E-037
 212   0.4224  4.2046E-029     1.8379E-051     8.3288E-031     5.4422E-053     4.1235E-034     5.7188E-037
 213   0.4244  5.7464E-029     2.9124E-051     1.1644E-030     8.7053E-053     5.9317E-034     8.2265E-037
 214   0.4264  7.8505E-029     4.6131E-051     1.6271E-030     1.3917E-052     8.5291E-034     1.1829E-036
 215   0.4284  1.0721E-028     7.3037E-051     2.2729E-030     2.2236E-052     1.2259E-033     1.7001E-036
 216   0.4304  1.4636E-028     1.1558E-050     3.1736E-030     3.5508E-052     1.7611E-033     2.4425E-036
 217   0.4324  1.9973E-028     1.8282E-050     4.4296E-030     5.6669E-052     2.5291E-033     3.5075E-036
 218   0.4344  2.7245E-028     2.8904E-050     6.1801E-030     9.0389E-052     3.6303E-033     5.0347E-036
 219   0.4364  3.7151E-028     4.5675E-050     8.6189E-030     1.4409E-051     5.2086E-033     7.2238E-036
 220   0.4384  5.0639E-028     7.2141E-050     1.2015E-029     2.2956E-051     7.4700E-033     1.0360E-035
 221   0.4404  6.8998E-028     1.1389E-049     1.6743E-029     3.6551E-051     1.0708E-032     1.4851E-035
 222   0.4424  9.3975E-028     1.7969E-049     2.3321E-029     5.8165E-051     1.5344E-032     2.1280E-035
 223   0.4444  1.2794E-027     2.8338E-049     3.2470E-029     9.2503E-051     2.1976E-032     3.0479E-035
 224   0.4464  1.7413E-027     4.4666E-049     4.5190E-029     1.4703E-050     3.1462E-032     4.3634E-035
 225   0.4484  2.3688E-027     7.0364E-049     6.2866E-029     2.3355E-050     4.5021E-032     6.2438E-035
 226   0.4505  3.2213E-027     1.1079E-048     8.7420E-029     3.7077E-050     6.4394E-032     8.9306E-035
 227   0.4525  4.3787E-027     1.7434E-048     1.2151E-028     5.8825E-050     9.2061E-032     1.2768E-034
 228   0.4545  5.9497E-027     2.7419E-048     1.6883E-028     9.3273E-050     1.3156E-031     1.8245E-034
 229   0.4565  8.0811E-027     4.3100E-048     2.3447E-028     1.4780E-049     1.8791E-031     2.6061E-034
 230   0.4585  1.0972E-026     6.7711E-048     3.2549E-028     2.3408E-049     2.6828E-031     3.7207E-034
 231   0.4605  1.4890E-026     1.0631E-047     4.5164E-028     3.7047E-049     3.8285E-031     5.3096E-034
 232   0.4625  2.0199E-026     1.6683E-047     6.2643E-028     5.8599E-049     5.4608E-031     7.5735E-034
 233   0.4645  2.7391E-026     2.6164E-047     8.6847E-028     9.2631E-049     7.7856E-031     1.0798E-033
 234   0.4665  3.7127E-026     4.1009E-047     1.2035E-027     1.4634E-048     1.1095E-030     1.5387E-033
 235   0.4685  5.0303E-026     6.4240E-047     1.6671E-027     2.3103E-048     1.5803E-030     2.1917E-033
 236   0.4705  6.8128E-026     1.0057E-046     2.3082E-027     3.6452E-048     2.2498E-030     3.1203E-033
 237   0.4725  9.2229E-026     1.5735E-046     3.1944E-027     5.7477E-048     3.2015E-030     4.4402E-033
 238   0.4745  1.2481E-025     2.4605E-046     4.4189E-027     9.0572E-048     4.5536E-030     6.3154E-033
 239   0.4765  1.6882E-025     3.8450E-046     6.1101E-027     1.4263E-047     6.4737E-030     8.9782E-033
 240   0.4785  2.2825E-025     6.0051E-046     8.4446E-027     2.2447E-047     9.1988E-030     1.2758E-032
 241   0.4805  3.0847E-025     9.3728E-046     1.1666E-026     3.5305E-047     1.3065E-029     1.8119E-032
 242   0.4825  4.1672E-025     1.4620E-045     1.6109E-026     5.5491E-047     1.8546E-029     2.5721E-032
 243   0.4845  5.6271E-025     2.2791E-045     2.2233E-026     8.7161E-047     2.6315E-029     3.6496E-032
 244   0.4865  7.5951E-025     3.5507E-045     3.0672E-026     1.3682E-046     3.7319E-029     5.1757E-032
 245   0.4885  1.0247E-024     5.5282E-045     4.2295E-026     2.1463E-046     5.2899E-029     7.3364E-032
 246   0.4905  1.3819E-024     8.6016E-045     5.8295E-026     3.3646E-046     7.4946E-029     1.0394E-031
 247   0.4925  1.8628E-024     1.3375E-044     8.0310E-026     5.2711E-046     1.0613E-028     1.4719E-031
 248   0.4945  2.5099E-024     2.0785E-044     1.1059E-025     8.2524E-046     1.5021E-028     2.0832E-031
 249   0.4965  3.3803E-024     3.2278E-044     1.5221E-025     1.2911E-045     2.1249E-028     2.9470E-031
 250   0.4985  4.5505E-024     5.0096E-044     2.0940E-025     2.0187E-045     3.0044E-028     4.1668E-031
 251   0.5005  6.1232E-024     7.7698E-044     2.8793E-025     3.1541E-045     4.2459E-028     5.8885E-031
 252   0.5025  8.2356E-024     1.2043E-043     3.9574E-025     4.9248E-045     5.9972E-028     8.3174E-031
 253   0.5045  1.1072E-023     1.8654E-043     5.4364E-025     7.6843E-045     8.4666E-028     1.1742E-030
 254   0.5065  1.4878E-023     2.8876E-043     7.4647E-025     1.1982E-044     1.1947E-027     1.6569E-030
 255   0.5085  1.9984E-023     4.4670E-043     1.0245E-024     1.8671E-044     1.6848E-027     2.3367E-030
 256   0.5105  2.6830E-023     6.9056E-043     1.4053E-024     2.9073E-044     2.3749E-027     3.2937E-030
 257   0.5125  3.6004E-023     1.0668E-042     1.9269E-024     4.5239E-044     3.3458E-027     4.6402E-030
 258   0.5145  4.8294E-023     1.6471E-042     2.6406E-024     7.0347E-044     4.7111E-027     6.5338E-030
 259   0.5165  6.4749E-023     2.5412E-042     3.6170E-024     1.0931E-043     6.6302E-027     9.1953E-030
 260   0.5185  8.6769E-023     3.9181E-042     4.9519E-024     1.6974E-043     9.3260E-027     1.2934E-029
 261   0.5205  1.1622E-022     6.0370E-042     6.7762E-024     2.6340E-043     1.3111E-026     1.8183E-029
 262   0.5225  1.5561E-022     9.2954E-042     9.2680E-024     4.0844E-043     1.8422E-026     2.5549E-029
 263   0.5245  2.0824E-022     1.4303E-041     1.2670E-023     6.3290E-043     2.5871E-026     3.5880E-029
 264   0.5265  2.7853E-022     2.1994E-041     1.7311E-023     9.8001E-043     3.6313E-026     5.0361E-029
 265   0.5285  3.7239E-022     3.3796E-041     2.3641E-023     1.5164E-042     5.0940E-026     7.0648E-029
 266   0.5305  4.9763E-022     5.1897E-041     3.2270E-023     2.3448E-042     7.1422E-026     9.9053E-029
 267   0.5325  6.6467E-022     7.9639E-041     4.4025E-023     3.6230E-042     1.0008E-025     1.3880E-028
 268   0.5345  8.8736E-022     1.2213E-040     6.0031E-023     5.5939E-042     1.4017E-025     1.9440E-028
 269   0.5365  1.1841E-021     1.8716E-040     8.1816E-023     8.6308E-042     1.9621E-025     2.7211E-028
 270   0.5385  1.5793E-021     2.8662E-040     1.1145E-022     1.3307E-041     2.7449E-025     3.8068E-028
 271   0.5405  2.1053E-021     4.3863E-040     1.5173E-022     2.0501E-041     3.8379E-025     5.3227E-028
