       X(cm)   F(g/cm^2-s)     U(cm/s)         G(g/cm^3-s)     V/R(1/s)        H(g/cm^3-s^2)   T(K)            RHO(g/cm^3)     HDOT(cal/s/cm^3)
 388   0.7748  4.6431E-011     7.6785E-040     2.1995E-029     1.8330E-001     3.9248E-033     7.9959E-029
 389   0.7768  5.2798E-011     1.1522E-039     2.9960E-029     1.8330E-001     5.7080E-033     1.1837E-028
 390   0.7788  6.0022E-011     1.7275E-039     4.0448E-029     1.8330E-001     7.9477E-033     1.7511E-028
 391   0.7808  6.8216E-011     2.5879E-039     5.4357E-029     1.8330E-001     1.0998E-032     2.5884E-028
 392   0.7828  7.7509E-011     3.8738E-039     7.2803E-029     1.8330E-001     1.4745E-032     3.8234E-028
 393   0.7848  8.8045E-011     5.7939E-039     9.7322E-029     1.8330E-001     1.9733E-032     5.6434E-028
 394   0.7868  9.9987E-011     8.6587E-039     1.2973E-028     1.8330E-001     2.6453E-032     8.3236E-028
 395   0.7888  1.1352E-010     1.2930E-038     1.7266E-028     1.8330E-001     3.4957E-032     1.2268E-027
 396   0.7908  1.2884E-010     1.9291E-038     2.2948E-028     1.8330E-001     4.6432E-032     1.8068E-027
 397   0.7928  1.4620E-010     2.8759E-038     3.0463E-028     1.8330E-001     6.1606E-032     2.6590E-027
 398   0.7948  1.6585E-010     4.2838E-038     4.0398E-028     1.8330E-001     8.1744E-032     3.9104E-027
 399   0.7968  1.8810E-010     6.3758E-038     5.3520E-028     1.8330E-001     1.0833E-031     5.7464E-027
 400   0.7988  2.1327E-010     9.4815E-038     7.0843E-028     1.8330E-001     1.4354E-031     8.4382E-027
 401   0.8008  2.4174E-010     1.4088E-037     9.3700E-028     1.8330E-001     1.8929E-031     1.2382E-026
 402   0.8028  2.7394E-010     2.0916E-037     1.2384E-027     1.8330E-001     2.5048E-031     1.8154E-026
 403   0.8048  3.1034E-010     3.1027E-037     1.6356E-027     1.8330E-001     3.3102E-031     2.6598E-026
 404   0.8068  3.5148E-010     4.5987E-037     2.1594E-027     1.8330E-001     4.3709E-031     3.8940E-026
 405   0.8088  3.9797E-010     6.8103E-037     2.8486E-027     1.8330E-001     5.7644E-031     5.6965E-026
 406   0.8108  4.5049E-010     1.0077E-036     3.7552E-027     1.8330E-001     7.5974E-031     8.3270E-026
 407   0.8128  5.0979E-010     1.4898E-036     4.9470E-027     1.8330E-001     1.0010E-030     1.2163E-025
 408   0.8148  5.7675E-010     2.2007E-036     6.5128E-027     1.8330E-001     1.3180E-030     1.7752E-025
 409   0.8168  6.5231E-010     3.2481E-036     8.5689E-027     1.8330E-001     1.7342E-030     2.5890E-025
 410   0.8188  7.3758E-010     4.7898E-036     1.1267E-026     1.8330E-001     2.2803E-030     3.7729E-025
 411   0.8208  8.3376E-010     7.0573E-036     1.4806E-026     1.8330E-001     2.9966E-030     5.4940E-025
 412   0.8228  9.4222E-010     1.0389E-035     1.9443E-026     1.8330E-001     3.9355E-030     7.9938E-025
 413   0.8248  1.0645E-009     1.5281E-035     2.5519E-026     1.8330E-001     5.1651E-030     1.1622E-024
 414   0.8268  1.2023E-009     2.2458E-035     3.3472E-026     1.8330E-001     6.7749E-030     1.6883E-024
 415   0.8288  1.3575E-009     3.2976E-035     4.3877E-026     1.8330E-001     8.8807E-030     2.4508E-024
 416   0.8308  1.5324E-009     4.8378E-035     5.7483E-026     1.8330E-001     1.1635E-029     3.5547E-024
 417   0.8328  1.7293E-009     7.0912E-035     7.5261E-026     1.8330E-001     1.5233E-029     5.1517E-024
 418   0.8348  1.9510E-009     1.0385E-034     9.8479E-026     1.8330E-001     1.9933E-029     7.4603E-024
 419   0.8368  2.2005E-009     1.5196E-034     1.2878E-025     1.8330E-001     2.6066E-029     1.0795E-023
 420   0.8388  2.4811E-009     2.2216E-034     1.6830E-025     1.8330E-001     3.4066E-029     1.5607E-023
 421   0.8408  2.7968E-009     3.2450E-034     2.1983E-025     1.8330E-001     4.4495E-029     2.2547E-023
 422   0.8428  3.1517E-009     4.7358E-034     2.8694E-025     1.8330E-001     5.8080E-029     3.2546E-023
 423   0.8448  3.5507E-009     6.9053E-034     3.7432E-025     1.8330E-001     7.5766E-029     4.6941E-023
 424   0.8468  3.9989E-009     1.0060E-033     4.8801E-025     1.8330E-001     9.8779E-029     6.7648E-023
 425   0.8488  4.5025E-009     1.4642E-033     6.3584E-025     1.8330E-001     1.2870E-028     9.7409E-023
 426   0.8509  5.0681E-009     2.1293E-033     8.2794E-025     1.8330E-001     1.6759E-028     1.4015E-022
 427   0.8529  5.7030E-009     3.0937E-033     1.0774E-024     1.8330E-001     2.1808E-028     2.0148E-022
 428   0.8549  6.4157E-009     4.4909E-033     1.4012E-024     1.8330E-001     2.8362E-028     2.8941E-022
 429   0.8569  7.2153E-009     6.5132E-033     1.8211E-024     1.8330E-001     3.6863E-028     4.1536E-022
 430   0.8589  8.1122E-009     9.4377E-033     2.3655E-024     1.8330E-001     4.7881E-028     5.9564E-022
 431   0.8609  9.1179E-009     1.3663E-032     3.0706E-024     1.8330E-001     6.2154E-028     8.5345E-022
 432   0.8629  1.0245E-008     1.9762E-032     3.9834E-024     1.8330E-001     8.0632E-028     1.2218E-021
 433   0.8649  1.1509E-008     2.8558E-032     5.1644E-024     1.8330E-001     1.0454E-027     1.7478E-021
 434   0.8669  1.2924E-008     4.1231E-032     6.6912E-024     1.8330E-001     1.3544E-027     2.4980E-021
 435   0.8689  1.4509E-008     5.9474E-032     8.6640E-024     1.8330E-001     1.7538E-027     3.5672E-021
 436   0.8709  1.6284E-008     8.5710E-032     1.1211E-023     1.8330E-001     2.2694E-027     5.0898E-021
 437   0.8729  1.8271E-008     1.2341E-031     1.4498E-023     1.8330E-001     2.9348E-027     7.2561E-021
 438   0.8749  2.0494E-008     1.7752E-031     1.8737E-023     1.8330E-001     3.7929E-027     1.0336E-020
 439   0.8769  2.2980E-008     2.5512E-031     2.4200E-023     1.8330E-001     4.8987E-027     1.4710E-020
 440   0.8789  2.5760E-008     3.6631E-031     3.1236E-023     1.8330E-001     6.3228E-027     2.0917E-020
 441   0.8809  2.8868E-008     5.2547E-031     4.0290E-023     1.8330E-001     8.1558E-027     2.9717E-020
 442   0.8829  3.2342E-008     7.5309E-031     5.1937E-023     1.8330E-001     1.0513E-026     4.2185E-020
 443   0.8849  3.6222E-008     1.0783E-030     6.6907E-023     1.8330E-001     1.3544E-026     5.9831E-020
 444   0.8869  4.0556E-008     1.5425E-030     8.6135E-023     1.8330E-001     1.7436E-026     8.4785E-020
 445   0.8889  4.5395E-008     2.2044E-030     1.1082E-022     1.8330E-001     2.2433E-026     1.2004E-019
 446   0.8909  5.0796E-008     3.1475E-030     1.4248E-022     1.8330E-001     2.8843E-026     1.6981E-019
 447   0.8929  5.6821E-008     4.4898E-030     1.8307E-022     1.8330E-001     3.7060E-026     2.4001E-019
 448   0.8949  6.3543E-008     6.3984E-030     2.3507E-022     1.8330E-001     4.7587E-026     3.3892E-019
 449   0.8969  7.1038E-008     9.1098E-030     3.0165E-022     1.8330E-001     6.1064E-026     4.7818E-019
 450   0.8989  7.9392E-008     1.2958E-029     3.8682E-022     1.8330E-001     7.8306E-026     6.7407E-019
 451   0.9009  8.8702E-008     1.8414E-029     4.9572E-022     1.8330E-001     1.0035E-025     9.4935E-019
 452   0.9029  9.9074E-008     2.6142E-029     6.3485E-022     1.8330E-001     1.2852E-025     1.3359E-018
 453   0.9049  1.1062E-007     3.7078E-029     8.1249E-022     1.8330E-001     1.6448E-025     1.8781E-018
 454   0.9069  1.2348E-007     5.2538E-029     1.0391E-021     1.8330E-001     2.1036E-025     2.6380E-018
 455   0.9089  1.3779E-007     7.4374E-029     1.3281E-021     1.8330E-001     2.6887E-025     3.7022E-018
 456   0.9109  1.5371E-007     1.0518E-028     1.6964E-021     1.8330E-001     3.4341E-025     5.1909E-018
 457   0.9129  1.7142E-007     1.4861E-028     2.1653E-021     1.8330E-001     4.3834E-025     7.2716E-018
 458   0.9149  1.9111E-007     2.0976E-028     2.7619E-021     1.8330E-001     5.5912E-025     1.0177E-017
 459   0.9169  2.1299E-007     2.9579E-028     3.5205E-021     1.8330E-001     7.1270E-025     1.4231E-017
 460   0.9189  2.3731E-007     4.1670E-028     4.4845E-021     1.8330E-001     9.0786E-025     1.9881E-017
 461   0.9209  2.6431E-007     5.8646E-028     5.7086E-021     1.8330E-001     1.1557E-024     2.7750E-017
 462   0.9229  2.9430E-007     8.2455E-028     7.2618E-021     1.8330E-001     1.4701E-024     3.8697E-017
 463   0.9249  3.2759E-007     1.1582E-027     9.2314E-021     1.8330E-001     1.8689E-024     5.3913E-017
 464   0.9269  3.6452E-007     1.6252E-027     1.1727E-020     1.8330E-001     2.3741E-024     7.5043E-017
 465   0.9289  4.0550E-007     2.2783E-027     1.4887E-020     1.8330E-001     3.0139E-024     1.0436E-016
 466   0.9309  4.5093E-007     3.1906E-027     1.8886E-020     1.8330E-001     3.8235E-024     1.4499E-016
 467   0.9329  5.0130E-007     4.4639E-027     2.3943E-020     1.8330E-001     4.8472E-024     2.0125E-016
 468   0.9349  5.5712E-007     6.2391E-027     3.0332E-020     1.8330E-001     6.1408E-024     2.7909E-016
 469   0.9369  6.1895E-007     8.7115E-027     3.8400E-020     1.8330E-001     7.7742E-024     3.8667E-016
 470   0.9389  6.8743E-007     1.2151E-026     4.8580E-020     1.8330E-001     9.8352E-024     5.3522E-016
 471   0.9409  7.6323E-007     1.6933E-026     6.1416E-020     1.8330E-001     1.2434E-023     7.4015E-016
 472   0.9429  8.4713E-007     2.3572E-026     7.7590E-020     1.8330E-001     1.5708E-023     1.0226E-015
 473   0.9449  9.3994E-007     3.2781E-026     9.7953E-020     1.8330E-001     1.9831E-023     1.4114E-015
 474   0.9469  1.0426E-006     4.5541E-026     1.2357E-019     1.8330E-001     2.5018E-023     1.9462E-015
 475   0.9489  1.1561E-006     6.3205E-026     1.5579E-019     1.8330E-001     3.1540E-023     2.6812E-015
 476   0.9510  1.2815E-006     8.7630E-026     1.9626E-019     1.8330E-001     3.9734E-023     3.6902E-015
 477   0.9530  1.4200E-006     1.2137E-025     2.4707E-019     1.8330E-001     5.0022E-023     5.0741E-015
 478   0.9550  1.5731E-006     1.6793E-025     3.1082E-019     1.8330E-001     6.2928E-023     6.9702E-015
 479   0.9570  1.7420E-006     2.3212E-025     3.9073E-019     1.8330E-001     7.9108E-023     9.5656E-015
 480   0.9590  1.9285E-006     3.2050E-025     4.9084E-019     1.8330E-001     9.9376E-023     1.3115E-014
 481   0.9610  2.1342E-006     4.4209E-025     6.1615E-019     1.8330E-001     1.2475E-022     1.7963E-014
 482   0.9630  2.3611E-006     6.0918E-025     7.7291E-019     1.8330E-001     1.5649E-022     2.4581E-014
 483   0.9650  2.6113E-006     8.3855E-025     9.6885E-019     1.8330E-001     1.9616E-022     3.3603E-014
 484   0.9670  2.8870E-006     1.1531E-024     1.2136E-018     1.8330E-001     2.4571E-022     4.5892E-014
 485   0.9690  3.1908E-006     1.5840E-024     1.5190E-018     1.8330E-001     3.0756E-022     6.2613E-014
 486   0.9710  3.5254E-006     2.1736E-024     1.9000E-018     1.8330E-001     3.8469E-022     8.5343E-014
 487   0.9730  3.8937E-006     2.9795E-024     2.3748E-018     1.8330E-001     4.8082E-022     1.1621E-013
 488   0.9750  4.2992E-006     4.0800E-024     2.9660E-018     1.8330E-001     6.0054E-022     1.5808E-013
 489   0.9770  4.7452E-006     5.5812E-024     3.7017E-018     1.8330E-001     7.4951E-022     2.1483E-013
 490   0.9790  5.2358E-006     7.6267E-024     4.6166E-018     1.8330E-001     9.3476E-022     2.9167E-013
 491   0.9810  5.7752E-006     1.0411E-023     5.7533E-018     1.8330E-001     1.1649E-021     3.9558E-013
 492   0.9830  6.3680E-006     1.4196E-023     7.1647E-018     1.8330E-001     1.4507E-021     5.3598E-013
 493   0.9850  7.0193E-006     1.9338E-023     8.9156E-018     1.8330E-001     1.8053E-021     7.2548E-013
 494   0.9870  7.7345E-006     2.6313E-023     1.1086E-017     1.8330E-001     2.2448E-021     9.8099E-013
 495   0.9890  8.5199E-006     3.5766E-023     1.3775E-017     1.8330E-001     2.7893E-021     1.3252E-012
 496   0.9910  9.3817E-006     4.8564E-023     1.7104E-017     1.8330E-001     3.4634E-021     1.7883E-012
 497   0.9930  1.0327E-005     6.5870E-023     2.1220E-017     1.8330E-001     4.2971E-021     2.4107E-012
 498   0.9950  1.1364E-005     8.9248E-023     2.6308E-017     1.8330E-001     5.3275E-021     3.2466E-012
 499   0.9970  1.2501E-005     1.2079E-022     3.2592E-017     1.8330E-001     6.6000E-021     4.3678E-012
 500   0.9990  1.3747E-005     1.6331E-022     4.0345E-017     1.8330E-001     8.1705E-021     5.8702E-012
 501   1.0010  1.5112E-005     2.2056E-022     4.9906E-017     1.8330E-001     1.0107E-020     7.8812E-012
 502   1.0030  1.6607E-005     2.9755E-022     6.1685E-017     1.8330E-001     1.2493E-020     1.0570E-011
 503   1.0050  1.8243E-005     4.0098E-022     7.6188E-017     1.8330E-001     1.5431E-020     1.4162E-011
 504   1.0070  2.0034E-005     5.3978E-022     9.4028E-017     1.8330E-001     1.9046E-020     1.8955E-011
 505   1.0090  2.1992E-005     7.2584E-022     1.1596E-016     1.8330E-001     2.3491E-020     2.5344E-011
 506   1.0110  2.4134E-005     9.7495E-022     1.4289E-016     1.8330E-001     2.8951E-020     3.3850E-011
 507   1.0130  2.6476E-005     1.3081E-021     1.7595E-016     1.8330E-001     3.5655E-020     4.5164E-011
 508   1.0150  2.9035E-005     1.7533E-021     2.1648E-016     1.8330E-001     4.3879E-020     6.0197E-011
 509   1.0170  3.1829E-005     2.3473E-021     2.6615E-016     1.8330E-001     5.3962E-020     8.0149E-011
 510   1.0190  3.4881E-005     3.1391E-021     3.2697E-016     1.8330E-001     6.6317E-020     1.0660E-010
 511   1.0210  3.8212E-005     4.1935E-021     4.0137E-016     1.8330E-001     8.1448E-020     1.4164E-010
 512   1.0230  4.1846E-005     5.5957E-021     4.9232E-016     1.8330E-001     9.9969E-020     1.8798E-010
 513   1.0250  4.5810E-005     7.4587E-021     6.0341E-016     1.8329E-001     1.2263E-019     2.4923E-010
 514   1.0270  5.0132E-005     9.9309E-021     7.3899E-016     1.8329E-001     1.5035E-019     3.3008E-010
 515   1.0290  5.4843E-005     1.3208E-020     9.0432E-016     1.8329E-001     1.8427E-019     4.3669E-010
 516   1.0310  5.9975E-005     1.7547E-020     1.1058E-015     1.8329E-001     2.2576E-019     5.7711E-010
 517   1.0330  6.5564E-005     2.3285E-020     1.3511E-015     1.8329E-001     2.7654E-019     7.6186E-010
 518   1.0350  7.1648E-005     3.0867E-020     1.6494E-015     1.8329E-001     3.3876E-019     1.0047E-009
 519   1.0370  7.8270E-005     4.0871E-020     2.0121E-015     1.8329E-001     4.1509E-019     1.3235E-009
 520   1.0390  8.5473E-005     5.4058E-020     2.4526E-015     1.8329E-001     5.0893E-019     1.7415E-009
 521   1.0410  9.3305E-005     7.1423E-020     2.9872E-015     1.8329E-001     6.2463E-019     2.2890E-009
 522   1.0430  1.0182E-004     9.4261E-020     3.6354E-015     1.8328E-001     7.6782E-019     3.0055E-009
 523   1.0450  1.1107E-004     1.2427E-019     4.4208E-015     1.8328E-001     9.4595E-019     3.9419E-009
 524   1.0470  1.2112E-004     1.6365E-019     5.3715E-015     1.8328E-001     1.1690E-018     5.1643E-009
 525   1.0490  1.3203E-004     2.1528E-019     6.5214E-015     1.8328E-001     1.4508E-018     6.7584E-009
 526   1.0511  1.4387E-004     2.8290E-019     7.9111E-015     1.8328E-001     1.8102E-018     8.8347E-009
 527   1.0531  1.5672E-004     3.7138E-019     9.5894E-015     1.8327E-001     2.2745E-018     1.1536E-008
 528   1.0551  1.7065E-004     4.8702E-019     1.1614E-014     1.8327E-001     2.8827E-018     1.5047E-008
 529   1.0571  1.8576E-004     6.3803E-019     1.4055E-014     1.8327E-001     3.6925E-018     1.9604E-008
 530   1.0591  2.0213E-004     8.3504E-019     1.6996E-014     1.8327E-001     4.7894E-018     2.5513E-008
 531   1.0611  2.1986E-004     1.0919E-018     2.0535E-014     1.8326E-001     6.3025E-018     3.3167E-008
 532   1.0631  2.3906E-004     1.4263E-018     2.4790E-014     1.8326E-001     8.4277E-018     4.3067E-008
 533   1.0651  2.5984E-004     1.8617E-018     2.9904E-014     1.8326E-001     1.1465E-017     5.5860E-008
 534   1.0671  2.8233E-004     2.4280E-018     3.6042E-014     1.8325E-001     1.5879E-017     7.2370E-008
 535   1.0691  3.0665E-004     3.1641E-018     4.3406E-014     1.8325E-001     2.2384E-017     9.3655E-008
 536   1.0711  3.3295E-004     4.1206E-018     5.2231E-014     1.8324E-001     3.2096E-017     1.2106E-007
 537   1.0731  3.6136E-004     5.3631E-018     6.2798E-014     1.8324E-001     4.6747E-017     1.5631E-007
 538   1.0751  3.9206E-004     6.9769E-018     7.5443E-014     1.8323E-001     6.9046E-017     2.0159E-007
 539   1.0771  4.2521E-004     9.0730E-018     9.0559E-014     1.8323E-001     1.0322E-016     2.5970E-007
 540   1.0791  4.6099E-004     1.1796E-017     1.0861E-013     1.8322E-001     1.5588E-016     3.3416E-007
 541   1.0811  4.9960E-004     1.5336E-017     1.3016E-013     1.8321E-001     2.3737E-016     4.2948E-007
 542   1.0831  5.4124E-004     1.9941E-017     1.5586E-013     1.8320E-001     3.6389E-016     5.5135E-007
 543   1.0851  5.8614E-004     2.5938E-017     1.8648E-013     1.8320E-001     5.6075E-016     7.0698E-007
 544   1.0871  6.3453E-004     3.3759E-017     2.2293E-013     1.8319E-001     8.6761E-016     9.0549E-007
 545   1.0891  6.8665E-004     4.3977E-017     2.6629E-013     1.8318E-001     1.3465E-015     1.1584E-006
 546   1.0911  7.4278E-004     5.7357E-017     3.1783E-013     1.8317E-001     2.0944E-015     1.4802E-006
 547   1.0931  8.0319E-004     7.4924E-017     3.7904E-013     1.8316E-001     3.2630E-015     1.8892E-006
 548   1.0951  8.6820E-004     9.8060E-017     4.5167E-013     1.8314E-001     5.0893E-015     2.4083E-006
 549   1.0971  9.3812E-004     1.2864E-016     5.3780E-013     1.8313E-001     7.9438E-015     3.0664E-006
 550   1.0991  1.0133E-003     1.6923E-016     6.3985E-013     1.8312E-001     1.2404E-014     3.8998E-006
 551   1.1011  1.0941E-003     2.2334E-016     7.6067E-013     1.8310E-001     1.9373E-014     4.9538E-006
 552   1.1031  1.1808E-003     2.9585E-016     9.0363E-013     1.8309E-001     3.0257E-014     6.2851E-006
 553   1.1051  1.2740E-003     3.9353E-016     1.0727E-012     1.8307E-001     4.7247E-014     7.9646E-006
 554   1.1071  1.3740E-003     5.2587E-016     1.2724E-012     1.8305E-001     7.3755E-014     1.0081E-005
 555   1.1091  1.4812E-003     7.0621E-016     1.5083E-012     1.8303E-001     1.1508E-013     1.2744E-005
 556   1.1111  1.5963E-003     9.5346E-016     1.7867E-012     1.8301E-001     1.7948E-013     1.6090E-005
 557   1.1131  1.7196E-003     1.2945E-015     2.1151E-012     1.8298E-001     2.7972E-013     2.0291E-005
 558   1.1151  1.8517E-003     1.7679E-015     2.5024E-012     1.8296E-001     4.3562E-013     2.5557E-005
 559   1.1171  1.9932E-003     2.4287E-015     2.9591E-012     1.8293E-001     6.7784E-013     3.2149E-005
 560   1.1191  2.1446E-003     3.3565E-015     3.4974E-012     1.8290E-001     1.0537E-012     4.0391E-005
 561   1.1211  2.3067E-003     4.6664E-015     4.1320E-012     1.8287E-001     1.6362E-012     5.0681E-005
 562   1.1231  2.4800E-003     6.5253E-015     4.8801E-012     1.8283E-001     2.5375E-012     6.3510E-005
 563   1.1251  2.6652E-003     9.1764E-015     5.7623E-012     1.8279E-001     3.9299E-012     7.9483E-005
 564   1.1271  2.8631E-003     1.2975E-014     6.8034E-012     1.8275E-001     6.0767E-012     9.9340E-005
 565   1.1291  3.0744E-003     1.8441E-014     8.0328E-012     1.8270E-001     9.3797E-012     1.2399E-004
 566   1.1311  3.2999E-003     2.6341E-014     9.4864E-012     1.8265E-001     1.4449E-011     1.5454E-004
 567   1.1331  3.5404E-003     3.7806E-014     1.1208E-011     1.8260E-001     2.2209E-011     1.9234E-004
 568   1.1351  3.7967E-003     5.4510E-014     1.3250E-011     1.8253E-001     3.4048E-011     2.3903E-004
 569   1.1371  4.0697E-003     7.8954E-014     1.5679E-011     1.8246E-001     5.2050E-011     2.9659E-004
 570   1.1391  4.3603E-003     1.1488E-013     1.8576E-011     1.8238E-001     7.9313E-011     3.6743E-004
 571   1.1411  4.6692E-003     1.6794E-013     2.2046E-011     1.8229E-001     1.2041E-010     4.5442E-004
 572   1.1431  4.9974E-003     2.4670E-013     2.6217E-011     1.8220E-001     1.8205E-010     5.6100E-004
 573   1.1451  5.3458E-003     3.6434E-013     3.1257E-011     1.8208E-001     2.7397E-010     6.9127E-004
 574   1.1471  5.7151E-003     5.4122E-013     3.7382E-011     1.8195E-001     4.1013E-010     8.5005E-004
 575   1.1491  6.1061E-003     8.0924E-013     4.4875E-011     1.8180E-001     6.1036E-010     1.0430E-003
 576   1.1512  6.5195E-003     1.2190E-012     5.4106E-011     1.8163E-001     9.0236E-010     1.2768E-003
 577   1.1532  6.9560E-003     1.8518E-012     6.5567E-011     1.8144E-001     1.3243E-009     1.5589E-003
 578   1.1552  7.4159E-003     2.8392E-012     7.9915E-011     1.8121E-001     1.9275E-009     1.8981E-003
 579   1.1562  7.6548E-003     3.5400E-012     8.8507E-011     1.8109E-001     2.3228E-009     2.0928E-003
 580   1.1567  7.7765E-003     3.9574E-012     9.3224E-011     1.8102E-001     2.5494E-009     2.1973E-003
 581   1.1569  7.8380E-003     4.1859E-012     9.5697E-011     1.8099E-001     2.6707E-009     2.2515E-003
 582   1.1570  7.8688E-003     4.3056E-012     9.6964E-011     1.8097E-001     2.7335E-009     2.2791E-003
 583   1.1571  7.8843E-003     4.3669E-012     9.7605E-011     1.8096E-001     2.7654E-009     2.2930E-003
 584   1.1571  7.8920E-003     4.3979E-012     9.7927E-011     1.8095E-001     2.7815E-009     2.3000E-003
 585   1.1571  7.8959E-003     4.4135E-012     9.8089E-011     1.8095E-001     2.7896E-009     2.3035E-003
 586   1.1571  7.8979E-003     4.4213E-012     9.8170E-011     1.8095E-001     2.7936E-009     2.3052E-003
 587   1.1572  7.8988E-003     4.4252E-012     9.8210E-011     1.8095E-001     2.7956E-009     2.3061E-003
 588   1.1572  7.8993E-003     4.4272E-012     9.8231E-011     1.8095E-001     2.7966E-009     2.3065E-003
 589   1.1572  7.8995E-003     4.4282E-012     9.8241E-011     1.8095E-001     2.7971E-009     2.3067E-003
 590   1.1572  7.8997E-003     4.4287E-012     9.8246E-011     1.8095E-001     2.7974E-009     2.3068E-003
 591   1.1572  7.8997E-003     4.4289E-012     9.8248E-011     1.8095E-001     2.7975E-009     2.3069E-003
 592   1.1572  7.8998E-003     4.4290E-012     9.8250E-011     1.8095E-001     2.7976E-009     2.3069E-003
 593   1.1572  7.8998E-003     4.4291E-012     9.8250E-011     1.8095E-001     2.7976E-009     2.3069E-003
 594   1.1572  7.8998E-003     4.4291E-012     9.8251E-011     1.8095E-001     2.7976E-009     2.3070E-003
 595   1.1572  7.8998E-003     4.4292E-012     9.8251E-011     1.8095E-001     2.7977E-009     2.3070E-003
 596   1.1572  7.8998E-003     4.4292E-012     9.8251E-011     1.8095E-001     2.7977E-009     2.3070E-003
 597   1.1572  7.8998E-003     4.4292E-012     9.8251E-011     1.8095E-001     2.7977E-009     2.3070E-003
 598   1.1572  7.8998E-003     4.4292E-012     9.8252E-011     1.8095E-001     2.7977E-009     2.3070E-003
 599   1.1572  7.8998E-003     4.4293E-012     9.8252E-011     1.8095E-001     2.7977E-009     2.3070E-003
 600   1.1572  7.8999E-003     4.4294E-012     9.8253E-011     1.8095E-001     2.7978E-009     2.3070E-003
 601   1.1572  7.8999E-003     4.4296E-012     9.8256E-011     1.8095E-001     2.7979E-009     2.3071E-003
 602   1.1572  7.9000E-003     4.4301E-012     9.8261E-011     1.8095E-001     2.7982E-009     2.3072E-003
 603   1.1572  7.9003E-003     4.4311E-012     9.8271E-011     1.8095E-001     2.7987E-009     2.3074E-003
 604   1.1572  7.9008E-003     4.4331E-012     9.8292E-011     1.8095E-001     2.7997E-009     2.3078E-003
 605   1.1572  7.9017E-003     4.4370E-012     9.8332E-011     1.8095E-001     2.8017E-009     2.3087E-003
 606   1.1572  7.9037E-003     4.4449E-012     9.8413E-011     1.8095E-001     2.8058E-009     2.3105E-003
 607   1.1572  7.9075E-003     4.4607E-012     9.8576E-011     1.8095E-001     2.8139E-009     2.3140E-003
 608   1.1572  7.9153E-003     4.4924E-012     9.8902E-011     1.8094E-001     2.8303E-009     2.3210E-003
 609   1.1573  7.9309E-003     4.5567E-012     9.9559E-011     1.8093E-001     2.8633E-009     2.3352E-003
 610   1.1574  7.9620E-003     4.6884E-012     1.0089E-010     1.8091E-001     2.9304E-009     2.3638E-003
 611   1.1577  8.0246E-003     4.9643E-012     1.0361E-010     1.8088E-001     3.0693E-009     2.4219E-003
 612   1.1582  8.1509E-003     5.5688E-012     1.0932E-010     1.8080E-001     3.3659E-009     2.5424E-003
 613   1.1587  8.2788E-003     6.2520E-012     1.1541E-010     1.8072E-001     3.6901E-009     2.6686E-003
 614   1.1589  8.3433E-003     6.6277E-012     1.1861E-010     1.8068E-001     3.8633E-009     2.7339E-003
 615   1.1590  8.3757E-003     6.8249E-012     1.2025E-010     1.8066E-001     3.9528E-009     2.7672E-003
 616   1.1591  8.3919E-003     6.9260E-012     1.2108E-010     1.8065E-001     3.9983E-009     2.7839E-003
 617   1.1591  8.4001E-003     6.9772E-012     1.2150E-010     1.8065E-001     4.0212E-009     2.7924E-003
 618   1.1591  8.4041E-003     7.0029E-012     1.2171E-010     1.8064E-001     4.0328E-009     2.7966E-003
 619   1.1592  8.4062E-003     7.0158E-012     1.2182E-010     1.8064E-001     4.0385E-009     2.7987E-003
 620   1.1592  8.4072E-003     7.0223E-012     1.2187E-010     1.8064E-001     4.0414E-009     2.7997E-003
 621   1.1592  8.4077E-003     7.0255E-012     1.2189E-010     1.8064E-001     4.0429E-009     2.8003E-003
 622   1.1592  8.4080E-003     7.0272E-012     1.2191E-010     1.8064E-001     4.0436E-009     2.8005E-003
 623   1.1592  8.4081E-003     7.0280E-012     1.2191E-010     1.8064E-001     4.0439E-009     2.8007E-003
 624   1.1592  8.4081E-003     7.0284E-012     1.2192E-010     1.8064E-001     4.0441E-009     2.8007E-003
 625   1.1592  8.4082E-003     7.0286E-012     1.2192E-010     1.8064E-001     4.0442E-009     2.8008E-003
 626   1.1592  8.4082E-003     7.0287E-012     1.2192E-010     1.8064E-001     4.0443E-009     2.8008E-003
 627   1.1592  8.4082E-003     7.0287E-012     1.2192E-010     1.8064E-001     4.0443E-009     2.8008E-003
 628   1.1592  8.4082E-003     7.0288E-012     1.2192E-010     1.8064E-001     4.0443E-009     2.8008E-003
 629   1.1592  8.4082E-003     7.0288E-012     1.2192E-010     1.8064E-001     4.0443E-009     2.8008E-003
 630   1.1592  8.4082E-003     7.0288E-012     1.2192E-010     1.8064E-001     4.0443E-009     2.8008E-003
 631   1.1592  8.4082E-003     7.0288E-012     1.2192E-010     1.8064E-001     4.0443E-009     2.8008E-003
 632   1.1592  8.4082E-003     7.0289E-012     1.2192E-010     1.8064E-001     4.0444E-009     2.8008E-003
 633   1.1592  8.4082E-003     7.0290E-012     1.2192E-010     1.8064E-001     4.0444E-009     2.8008E-003
 634   1.1592  8.4083E-003     7.0292E-012     1.2192E-010     1.8064E-001     4.0445E-009     2.8009E-003
 635   1.1592  8.4083E-003     7.0296E-012     1.2193E-010     1.8064E-001     4.0447E-009     2.8009E-003
