       X(cm)   F(g/cm^2-s)     U(cm/s)         G(g/cm^3-s)     V/R(1/s)        H(g/cm^3-s^2)   T(K)            RHO(g/cm^3)     HDOT(cal/s/cm^3)
 243   0.4845  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 244   0.4865  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 245   0.4885  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 246   0.4905  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 247   0.4925  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 248   0.4945  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 249   0.4965  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 250   0.4985  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 251   0.5005  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 252   0.5025  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 253   0.5045  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 254   0.5065  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 255   0.5085  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 256   0.5105  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 257   0.5125  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 258   0.5145  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 259   0.5165  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 260   0.5185  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 261   0.5205  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 262   0.5225  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 263   0.5245  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 264   0.5265  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 265   0.5285  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 266   0.5305  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 267   0.5325  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 268   0.5345  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 269   0.5365  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 270   0.5385  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 271   0.5405  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 272   0.5425  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 273   0.5445  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 274   0.5465  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 275   0.5485  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 276   0.5506  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 277   0.5526  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 278   0.5546  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 279   0.5566  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 280   0.5586  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 281   0.5606  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 282   0.5626  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 283   0.5646  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 284   0.5666  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 285   0.5686  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 286   0.5706  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 287   0.5726  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 288   0.5746  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 289   0.5766  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 290   0.5786  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 291   0.5806  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 292   0.5826  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 293   0.5846  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 294   0.5866  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 295   0.5886  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 296   0.5906  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 297   0.5926  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 298   0.5946  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 299   0.5966  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 300   0.5986  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 301   0.6006  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 302   0.6026  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 303   0.6046  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 304   0.6066  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 305   0.6086  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 306   0.6106  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 307   0.6126  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 308   0.6146  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 309   0.6166  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 310   0.6186  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 311   0.6206  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 312   0.6226  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 313   0.6246  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 314   0.6266  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 315   0.6286  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 316   0.6306  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 317   0.6326  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 318   0.6346  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 319   0.6366  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 320   0.6386  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 321   0.6406  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 322   0.6426  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 323   0.6446  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 324   0.6466  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 325   0.6486  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 326   0.6507  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 327   0.6527  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 328   0.6547  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 329   0.6567  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 330   0.6587  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 331   0.6607  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 332   0.6627  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 333   0.6647  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 334   0.6667  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 335   0.6687  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 336   0.6707  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 337   0.6727  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 338   0.6747  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 339   0.6767  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 340   0.6787  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 341   0.6807  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 342   0.6827  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 343   0.6847  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 344   0.6867  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 345   0.6887  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 346   0.6907  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 347   0.6927  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 348   0.6947  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 349   0.6967  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 350   0.6987  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 351   0.7007  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 352   0.7027  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 353   0.7047  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 354   0.7067  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 355   0.7087  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 356   0.7107  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 357   0.7127  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 358   0.7147  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 359   0.7167  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 360   0.7187  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 361   0.7207  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 362   0.7227  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 363   0.7247  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 364   0.7267  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 365   0.7287  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 366   0.7307  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 367   0.7327  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 368   0.7347  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 369   0.7367  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 370   0.7387  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 371   0.7407  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 372   0.7427  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 373   0.7447  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 374   0.7467  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 375   0.7487  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 376   0.7508  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 377   0.7528  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 378   0.7548  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 379   0.7568  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 380   0.7588  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 381   0.7608  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 382   0.7628  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 383   0.7648  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 384   0.7668  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 385   0.7688  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 386   0.7708  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 387   0.7728  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 388   0.7748  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 389   0.7768  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 390   0.7788  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 391   0.7808  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 392   0.7828  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 393   0.7848  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 394   0.7868  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 395   0.7888  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 396   0.7908  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 397   0.7928  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 398   0.7948  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 399   0.7968  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 400   0.7988  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 401   0.8008  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 402   0.8028  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 403   0.8048  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 404   0.8068  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 405   0.8088  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 406   0.8108  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 407   0.8128  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 408   0.8148  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 409   0.8168  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 410   0.8188  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 411   0.8208  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 412   0.8228  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 413   0.8248  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 414   0.8268  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 415   0.8288  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 416   0.8308  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 417   0.8328  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 418   0.8348  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 419   0.8368  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 420   0.8388  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 421   0.8408  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 422   0.8428  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 423   0.8448  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 424   0.8468  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 425   0.8488  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 426   0.8509  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 427   0.8529  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 428   0.8549  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 429   0.8569  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 430   0.8589  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 431   0.8609  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 432   0.8629  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 433   0.8649  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 434   0.8669  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 435   0.8689  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 436   0.8709  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 437   0.8729  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 438   0.8749  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 439   0.8769  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 440   0.8789  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 441   0.8809  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 442   0.8829  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 443   0.8849  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 444   0.8869  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 445   0.8889  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 446   0.8909  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 447   0.8929  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 448   0.8949  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 449   0.8969  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 450   0.8989  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 451   0.9009  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 452   0.9029  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 453   0.9049  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 454   0.9069  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 455   0.9089  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 456   0.9109  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 457   0.9129  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 458   0.9149  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 459   0.9169  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 460   0.9189  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 461   0.9209  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 462   0.9229  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 463   0.9249  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 464   0.9269  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 465   0.9289  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 466   0.9309  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 467   0.9329  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 468   0.9349  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 469   0.9369  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 470   0.9389  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 471   0.9409  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 472   0.9429  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 473   0.9449  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 474   0.9469  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 475   0.9489  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 476   0.9510  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 477   0.9530  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 478   0.9550  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 479   0.9570  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 480   0.9590  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 481   0.9610  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 482   0.9630  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 483   0.9650  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 484   0.9670  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 485   0.9690  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 486   0.9710  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 487   0.9730  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 488   0.9750  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 489   0.9770  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
 490   0.9790  8.7931E-003     8.7931E-003     8.5165E-003     1.0902E-002     1.0480E-002     1.0090E-002
